100.413	0.624596
101.191	1.22183
33.4953	0.327497
45.9802	0.418215
64.573	0.122515
86.5428	0.889805
102.65	0.799968
103.323	0.5551
31.7732	1.05173
36.0399	4.05985
69.927	0.173465
85.5924	0.272121
103.822	0.24425
104.382	0.346451
32.2464	0.49571
43.5369	0.989898
66.5294	0.108613
85.9543	1.40022
103.173	0.79594
103.642	0.473503
34.2079	0.663629
41.1849	2.49646
67.6086	0.454026
86.5453	0.264252
102.48	0.40079
103.401	0.583951
30.0653	5.93751
31.3571	14.112
72.5383	0.168199
84.4904	0.965402
104.713	0.342487
104.88	0.507546
36.1868	0.476563
46.2828	0.394108
64.9822	0.249048
86.4076	1.06207
101.898	1.56658
102.661	0.940004
32.7181	0.123045
40.8347	0.0956857
69.1593	0.635137
84.8113	0.391469
103.325	7.26201
103.685	2.82167
36.894	0.396542
44.1161	1.70767
67.7805	0.993604
87.0059	0.230667
100.908	0.589056
101.89	0.59321
35.443	0.328024
44.3185	0.259292
67.1505	0.595122
85.4358	0.816532
102.258	7.68226
102.923	2.09495
40.2188	12.7486
40.2188	0.144033
72.2287	0.214717
89.4051	0.329462
98.7842	2.45302
98.7842	0.189801
31.36	0.138126
37.0387	0.113628
71.581	1.99783
83.9432	0.476095
104.039	11.7736
104.085	11.9883
38.7419	3.28151
45.4632	1.08297
67.5958	0.394683
85.4603	0.582261
101.044	0.628973
101.78	0.749147
29.449	10.3007
29.449	10.5442
73.7061	0.0723023
83.928	10.1351
105.025	0.145027
105.025	0.198519
40.6425	0.405494
41.4133	0.388619
71.7284	0.31635
87.9151	0.255453
99.1412	0.355505
99.44	0.409312
33.5004	3.86064
40.5359	1.30441
71.0004	0.143045
83.4839	2.28241
103.111	0.422213
103.506	0.629014
39.3271	0.218941
43.8324	2.57298
71.3682	0.60045
86.6264	0.190661
99.4027	0.940118
100.059	0.310441
31.2497	2.37914
35.1807	2.13986
72.6638	0.0914388
83.4859	1.20333
104.191	0.211578
104.302	0.269132
36.3115	3.03929
45.1287	0.38019
69.5416	0.122196
83.79	1.2326
101.689	0.332659
102.387	0.582402
41.4806	0.601124
44.4178	0.433246
70.835	0.369067
84.6194	0.238141
99.9243	0.424599
100.454	0.447799
35.1104	0.226988
49.2296	0.164026
68.5412	0.355932
82.6203	0.484209
102.066	2.20844
102.078	1.98589
39.092	3.59419
46.5436	0.225487
70.8724	0.169566
83.7034	0.862506
100.221	0.323887
100.947	0.961784
36.2848	0.207108
49.9138	0.186959
68.139	0.176597
82.5703	0.495105
101.746	1.23543
101.87	1.07926
35.5638	0.159743
46.7891	0.11125
70.0315	0.565497
82.2594	0.41181
102.195	4.36469
102.284	2.49024
41.0323	0.298434
42.3551	14.4227
76.5299	0.674157
84.8771	0.356808
98.3033	5.94013
98.5015	0.403472
33.9265	0.128605
43.3701	0.0978163
71.1834	1.14493
82.5771	0.32948
102.714	9.32829
103.025	3.28749
38.5471	0.293254
48.5361	0.269797
69.4126	0.377104
81.9621	0.582514
101.378	2.57223
101.598	1.69476
33.9265	0.501395
43.3702	1.25202
71.183	0.135412
82.5773	0.524369
102.714	0.355201
103.025	0.534588
36.6522	0.146005
47.8521	0.132246
71.0474	0.435368
81.9857	0.368762
101.138	9.50106
101.767	1.39389
41.294	0.27747
44.8627	2.62208
75.1592	0.783574
82.699	0.246595
99.0335	1.84149
99.4542	0.521276
36.2842	0.822551
45.266	0.462179
70.8185	0.134164
82.011	0.467667
102.231	0.315262
102.361	0.607819
41.7877	1.19861
47.7415	0.446744
70.8467	0.343064
81.1977	0.280259
100.575	0.653484
100.892	0.486587
39.5354	0.509675
48.0283	0.528981
71.0222	0.329151
81.0594	0.291626
101.023	0.770923
101.331	0.618375
39.0316	0.258415
48.2027	0.471666
73.8332	0.367941
81.3279	0.524819
99.663	9.58391
100.368	0.870141
42.4658	0.292061
47.336	0.658792
73.6155	0.492966
79.9174	0.219614
99.977	1.12538
100.295	0.59818
41.6473	15.4155
41.6473	0.110135
81.3893	0.107864
81.3896	8.19432
97.8981	19.1272
97.8981	0.152338
42.4648	0.246752
42.4648	0.334683
80.3403	0.133775
80.3406	0.696092
98.412	0.563663
98.412	0.261877
37.5229	0.168301
50.7722	0.207057
71.8989	0.251287
80.2379	0.30565
100.641	1.50366
101.086	0.899655
38.2956	0.256389
49.7482	0.250622
71.8086	0.434105
80.4112	0.467768
100.747	3.46437
101.149	1.42699
38.2956	11.2388
49.7482	0.502012
71.8082	0.237041
80.4115	0.601159
100.747	0.392864
101.149	0.925436
40.6031	0.143357
45.5178	1.44905
78.4713	0.464461
80.3393	0.152447
98.6268	4.42503
99.1435	0.282238
41.1507	0.204518
49.4757	0.269451
72.5415	0.244938
79.1611	0.339703
100.542	1.3506
100.68	0.837471
44.3918	0.260076
44.3918	0.405865
78.028	0.193187
78.0283	0.298353
99.417	0.871527
99.417	0.339266
40.3568	0.161601
48.4492	0.432226
75.4629	0.316029
79.2762	0.21186
99.6002	2.04467
100.122	0.493225
43.1395	0.41444
48.3641	0.256533
73.0352	0.23525
78.5655	0.279744
100.489	0.972816
100.498	0.551628
46.0572	0.325268
46.0572	0.419473
76.1473	0.292194
76.1477	0.244681
100.115	0.816681
100.115	0.570007
